clientId,cluster,jobName,cronExpression,serverTimezone,fireTimeServer,fireTimeUtc,fireTimeIst,command
"BLK","CL12","BLK - Monitoring RWS Processes [UNRESOLVED_PUNCH_MONITORING]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh UNRESOLVED_PUNCH_MONITORING"
"BNQ","CL52","BNQ - download","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"BNQ","CL52","BNQ - sync clocking event","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh >> /mount/RWS4/batch_jobs/log/sync_clocking_ev"
"BOB","CL17","BOB - download [BOB]","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh BOB >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPANZ","CL15","BPANZ - Copy AU DailyAbsenceReporttoSFTP [BP]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/Copy_AU_DailyAbsenceReporttoSFTP.sh BP > /mount/RWS4/batch_jobs/log/C"
"BPANZ","CL15","BPANZ - CopyCognosReporttoPayrollfolderNZ [BP]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/CopyCognosReporttoPayrollfolderNZ.sh BP >> /mount/RWS4/batch_jobs/log"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
"COP","CL12","COP - download","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"DIX","CL52","DIX - encryptExtracts [DIX]","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh DIX >> /mount/RWS4/batch_jobs/log/encryptExtracts."
"DIX","CL52","DIX - workflow [POPULATERFCMETRICDATA 0 0 DIX]","*/10 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/workflow.sh POPULATERFCMETRICDATA 0 0 DIX >> /mount/RWS4/batch_jobs/l"
"ELROSA","CL03","ELROSA - LibreQuitadoRPAExtracts [ELROSADO]","30 03 * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/LibreQuitadoRPAExtracts.sh ELROSADO >> /mount/RWS4/batch_jobs/log/Lib"
"EYE","CL23","EYE - GrossEarningExtracts","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/GrossEarningExtracts.sh >> /mount/RWS4/batch_jobs/log/GrossEarningExt"
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"HMROW","CL53","HMROW - sync from Sftp VD","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_from_Sftp_VD.sh >> /mount/RWS4/batch_jobs/log/sync_from_Sftp_VD."
"HMROW","CL53","HMROW - sync to Sftp [HNM]","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sftp.log 2>"
"HMROW","CL53","HMROW - sync to Sftp payroll CountrySpecific (*/30 * * * *)","*/30 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp_payroll_CountrySpecific.sh >> /mount/RWS4/batch_jobs/log"
"HMROW","CL53","HMROW - sync to Sftp payroll [HNM]","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp_payroll.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sft"
"HMROW","CL53","HMROW - workflow [ClockingEventJob 0 0 HNM]","*/6 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/workflow.sh ClockingEventJob 0 0 HNM >> /mount/RWS4/batch_jobs/log/Cl"
"HNMG","CL77","HNMG - sync from Sftp","*/15 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_from_Sftp.sh >> /mount/RWS4/batch_jobs/log/sync_from_Sftp.log 2>"
"HNMG","CL77","HNMG - sync to Sftp [HNM]","*/15 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sftp.log 2>"
"HNMG","CL77","HNMG - upload payfile","*/30 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/upload_payfile.sh  >/dev/null 2>&1"
"HOLT","CL26","HOLT - monitor HOLT NewTaUnitPayDetailGeneratorJob","*/10 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_HOLT_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"IKI","CL54","IKI - encryptExtracts [IKI]","*/30 * * * *","Europe/Helsinki","2026-07-24 10:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh IKI >> /mount/RWS4/batch_jobs/log/encryptsExtracts"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"INSP","CL03","INSP - customEncryptInfotype7Extracts","*/15 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/customEncryptInfotype7Extracts.sh >> /mount/RWS4/batch_jobs/log/custo"
"JLP","CL52","JLP - workflow [HRLeaveRequestImport 0 0 JLP]","30 8 * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/workflow.sh HRLeaveRequestImport 0 0 JLP >> /mount/RWS4/batch_jobs/lo"
"MB","CL55","MB - download","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"MCDDE","CL75","MCDDE - WFMExtracts to sftp [MCDDE]","*/15 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/WFMExtracts_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/WFMExtract"
"MCDDE","CL75","MCDDE - cognos extract to sftp [MCDDE] (*/30 1-21 * * *)","*/30 1-21 * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/cognos_extract_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/cognos_"
"MCDDE","CL75","MCDDE - encryptExtracts [MCDDE]","*/15 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh MCDDE >> /mount/RWS4/batch_jobs/log/encryptExtract"
"MCDDE","CL75","MCDDE - sftpRetry","*/30 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sftpRetry.sh >> /mount/RWS4/batch_jobs/log/sftpRetry.log 2>&1"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 09:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
"MRW","CL51","MRW - download [MOR]","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh MOR>> /mount/RWS4/batch_jobs/log/processDataImports.log 2"
"MRW","CL51","MRW - sync to Sftp [MOR]","*/5 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh MOR>> /mount/RWS4/batch_jobs/scripts/sync_to_Sftp.log"
"ODP41","CL15","ODP41 - encryptExtracts","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log "
"OXXO","CL23","OXXO - move Vacaciones","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/move_Vacaciones.sh >> /mount/RWS4/batch_jobs/log/move_Vacaciones.log "
"RKH","CL26","RKH - download [RKH]","*/15 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh RKH >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"RRS","CL09","RRS - encryptPayfile [RACKROOM]","30 */1 * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh RACKROOM >> /mount/RWS4/batch_jobs/log/encryptsPayf"
"SEG","CL26","SEG - encryptExtracts [SEG]","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh SEG >> /mount/RWS4/batch_jobs/log/encryptsExtracts"
"SFC","CL52","SFC - encryptPayfile","*/15 * * * *","Europe/London","2026-07-24 08:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh >> /mount/RWS4/batch_jobs/log/encryptPayfile.log 2>"
"SIG","CL17","SIG - CustomExtractsBARC","*/10 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/CustomExtractsBARC.sh >> /mount/RWS4/batch_jobs/log/CustomExtractsBAR"
"SIG","CL17","SIG - download [SIGNET]","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh SIGNET >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"SIG","CL17","SIG - encryptExtracts [SIGNET]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh SIGNET >> /mount/RWS4/batch_jobs/log/encryptExtrac"
"SIG","CL17","SIG - encryptReportsExtracts","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptReportsExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptReport"
"SMLC","CL03","SMLC - encryptExtracts [SMLC]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh SMLC >> /mount/RWS4/batch_jobs/log/encryptsExtract"
"TAG","CL03","TAG - download [TAG]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh TAG >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"TAG","CL03","TAG - encryptExtracts [TAG]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh TAG >> /mount/RWS4/batch_jobs/log/encryptExtracts."
"TLB","CL12","TLB - CognosCustomencryptExtracts","30 3 * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/CognosCustomencryptExtracts.sh >>/mount/RWS4/batch_jobs/log/CognosCus"
"TLB","CL12","TLB - download","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"TWG","CL15","TWG - upload payfile","30 * * * *","Pacific/Auckland","2026-07-24 19:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/upload_payfile.sh >> /mount/RWS4/batch_jobs/log/upload_payfile.log"
"VEYR","CL15","VEYR - encryptExtracts [VEYR]","30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh VEYR>> /mount/RWS4/batch_jobs/log/encryptExtracts."
"WAL","CL07","WAL - DBLogMonitor","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/DBLogMonitor.sh  > /dev/null  2>&1"
"WAW","CL01","WAW - encryptLOPSExtracts [WAWA]","*/30 * * * *","America/New_York","2026-07-24 03:30:00","2026-07-24T07:30:00.000Z","2026-07-24 13:00:00","/mount/RWS4/batch_jobs/scripts/encryptLOPSExtracts.sh WAWA >> /mount/RWS4/batch_jobs/log/encryptLOPS"
"HMROW","CL53","HMROW - workflow [VDInterval 0 0 HNM]","*/16 * * * *","Europe/London","2026-07-24 08:32:00","2026-07-24T07:32:00.000Z","2026-07-24 13:02:00","/mount/RWS4/batch_jobs/scripts/workflow.sh VDInterval 0 0 HNM >> /mount/RWS4/batch_jobs/log/VDInterv"
"HMROW","CL53","HMROW - workflow [VDPeriod 0 0 HNM]","*/16 * * * *","Europe/London","2026-07-24 08:32:00","2026-07-24T07:32:00.000Z","2026-07-24 13:02:00","/mount/RWS4/batch_jobs/scripts/workflow.sh VDPeriod 0 0 HNM >> /mount/RWS4/batch_jobs/log/VDPeriod.l"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:32:00","2026-07-24T07:32:00.000Z","2026-07-24 13:02:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"VEYR","CL15","VEYR - monitor VEYR NewTaUnitPayDetailGeneratorJob","*/8 * * * *","America/New_York","2026-07-24 03:32:00","2026-07-24T07:32:00.000Z","2026-07-24 13:02:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_VEYR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:34:00","2026-07-24T07:34:00.000Z","2026-07-24 13:04:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"RLY","CL25","RLY - encryptPayfile [RLY]","*/17 * * * *","America/New_York","2026-07-24 03:34:00","2026-07-24T07:34:00.000Z","2026-07-24 13:04:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh RLY >> /mount/RWS4/batch_jobs/log/encryptsPayfile.l"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 03:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 09:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 08:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"IKI","CL54","IKI - encryptPayfile [IKI]","35 * * * *","Europe/Helsinki","2026-07-24 10:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh IKI >> /mount/RWS4/batch_jobs/log/encryptPayfile.lo"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 03:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 09:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 08:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
"MRW","CL51","MRW - sync to Sftp [MOR]","*/5 * * * *","Europe/London","2026-07-24 08:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh MOR>> /mount/RWS4/batch_jobs/scripts/sync_to_Sftp.log"
"TLB","CL12","TLB - encryptPayfile","5,35 * * * *","America/New_York","2026-07-24 03:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh >> /mount/RWS4/batch_jobs/log/encryptsPayfile.log 2"
"WAL","CL07","WAL - encryptExtracts","05,35 * * * *","America/New_York","2026-07-24 03:35:00","2026-07-24T07:35:00.000Z","2026-07-24 13:05:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log "
"BPG","CL78","BPG - CopyPLReporttoSFTP [BP]","*/36 * * * *","Europe/Berlin","2026-07-24 09:36:00","2026-07-24T07:36:00.000Z","2026-07-24 13:06:00","/mount/RWS4/batch_jobs/scripts/CopyPLReporttoSFTP.sh BP>> /mount/RWS4/batch_jobs/log/CopyPLReporttoS"
"HMROW","CL53","HMROW - workflow [ClockingEventJob 0 0 HNM]","*/6 * * * *","Europe/London","2026-07-24 08:36:00","2026-07-24T07:36:00.000Z","2026-07-24 13:06:00","/mount/RWS4/batch_jobs/scripts/workflow.sh ClockingEventJob 0 0 HNM >> /mount/RWS4/batch_jobs/log/Cl"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:36:00","2026-07-24T07:36:00.000Z","2026-07-24 13:06:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:38:00","2026-07-24T07:38:00.000Z","2026-07-24 13:08:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"HMROW","CL53","HMROW - sync clocking event","9,19,29,39,49,59 * * * *","Europe/London","2026-07-24 08:39:00","2026-07-24T07:39:00.000Z","2026-07-24 13:09:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh >> /mount/RWS4/batch_jobs/log/sync_clocking_ev"
"AAP","CL12","AAP - encryptDailyUserload","40 3 * * *","America/New_York","2026-07-24 03:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/encryptDailyUserload.sh >> /mount/RWS4/batch_jobs/log/encryptDailyUse"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 03:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 09:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
"BPG","CL78","BPG - upload payfile PL [BP]","*/20 * * * *","Europe/Berlin","2026-07-24 09:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/upload_payfile_PL.sh BP>> /mount/RWS4/batch_jobs/log/PayFile_Upload_P"
"DIX","CL52","DIX - workflow [HRTS 3 ""SUPPLIER_STORES"" DIX]","*/20 * * * *","Europe/London","2026-07-24 08:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/workflow.sh HRTS 3 ""SUPPLIER_STORES"" DIX >> /mount/RWS4/batch_jobs/lo"
"DIX","CL52","DIX - workflow [POPULATERFCMETRICDATA 0 0 DIX]","*/10 * * * *","Europe/London","2026-07-24 08:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/workflow.sh POPULATERFCMETRICDATA 0 0 DIX >> /mount/RWS4/batch_jobs/l"
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 08:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"HOLT","CL26","HOLT - monitor HOLT NewTaUnitPayDetailGeneratorJob","*/10 * * * *","America/New_York","2026-07-24 03:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_HOLT_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 03:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 09:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 08:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
"MRW","CL51","MRW - sync to Sftp [MOR]","*/5 * * * *","Europe/London","2026-07-24 08:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh MOR>> /mount/RWS4/batch_jobs/scripts/sync_to_Sftp.log"
"SIG","CL17","SIG - CustomExtractsBARC","*/10 * * * *","America/New_York","2026-07-24 03:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/scripts/CustomExtractsBARC.sh >> /mount/RWS4/batch_jobs/log/CustomExtractsBAR"
"VEYR","CL15","VEYR - monitor VEYR NewTaUnitPayDetailGeneratorJob","*/8 * * * *","America/New_York","2026-07-24 03:40:00","2026-07-24T07:40:00.000Z","2026-07-24 13:10:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_VEYR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
